Date,Weekday,Daypart,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,b2b_gender
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,9:56 pm,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:00 pm,"WILSON, LAINEY",Things A Man Oughta Know,2019,R,c-,solo,women,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:03 pm,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:06 pm,"BRYAN, LUKE",One Margarita,2020,G,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:17 pm,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:20 pm,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:23 pm,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:26 pm,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:29 pm,"OWEN, JAKE",Homemade,2019,G,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:32 pm,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:35 pm,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,B2Bwomen
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:38 pm,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:51 pm,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:53 pm,"RHETT, THOMAS",Half Of Me f/Riley Green,2022,C,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,10:56 pm,RASCAL FLATTS,Life Is A Highway,2006,G,c-,trio,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:00 pm,HARDY,One Beer f/L. Alaina/D. Dawson,2019,G,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:02 pm,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:05 pm,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:17 pm,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:20 pm,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:23 pm,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:26 pm,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:30 pm,"ANDRESS, INGRID",Wishful Drinking w/Sam Hunt,2021,R,c-,solo,women,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:33 pm,"SHELTON, BLAKE",A Guy With A Girl,2016,G,c-,solo,men,white,X
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:36 pm,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:39 pm,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:50 pm,"ALLEN, JIMMIE",Best Shot,2017,G,c-,solo,men,black,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:53 pm,"DEAN, JACKSON",Don't Come Lookin',2021,C,c-,solo,men,white,B2Bman
29/7/2022,"Friday, regular",EVE,Cumulus,WKDF-FM,11:56 pm,"URBAN, KEITH","John Cougar, John Deere...",2015,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:00 am,"SHELTON, BLAKE",Nobody But You w/Gwen Stefani,2019,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:03 am,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:06 am,"DEAN, JACKSON",Don't Come Lookin',2021,C,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:11 am,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:15 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:18 am,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:22 am,"BRYAN, LUKE",Country On,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:26 am,"RODGERS, JAMESON",Cold Beer Calling...f/L. Combs,2020,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:29 am,"ZIMMERMAN, BAILEY",Fall In Love,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:33 am,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:37 am,"BALLERINI, KELSEA",Half Of My Hometown f/KChesney,2020,R,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:42 am,RASCAL FLATTS,Life Is A Highway,2006,G,c-,trio,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:47 am,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:50 am,"ALLEN, JIMMIE",down home,2022,C,c-,solo,men,black,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:54 am,"BLOCK, PRISCILLA",Just About Over You,2020,R,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,12:57 am,DAN + SHAY,I Should Probably Go To Bed,2020,R,c-,duo,men,multiethnic,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:00 am,"RAY, FRANK",Country'd Look Good On You,2021,R,c-,solo,men,hispanic,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:03 am,PARMALEE,Take My Name,2021,R,c-,group,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:05 am,"BROWN, KANE",Heaven,2017,G,c-,solo,men,multiethnic,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:12 am,"PEARCE, CARLY",What He Didn't Do,2021,C,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:15 am,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:18 am,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:21 am,"PEARCE, CARLY",What He Didn't Do,2021,C,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:26 am,"DAVIS, JORDAN",Buy Dirt f/Luke Bryan,2021,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:29 am,"DICKERSON, RUSSELL",She Likes It f/Jake Scott,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:32 am,"BALLERINI, KELSEA",Hole In The Bottle,2020,R,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:34 am,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:38 am,"SCOTT, DYLAN",Hooked,2017,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:45 am,"STAPLETON, CHRIS",Nobody To Blame,2015,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:49 am,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:53 am,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,1:57 am,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:00 am,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:02 am,"STAPLETON, CHRIS",Joy Of My Life,2020,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:06 am,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:17 am,"ALLEN, JIMMIE",Make Me Want To,2018,G,c-,solo,men,black,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:20 am,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:23 am,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:27 am,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:30 am,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:32 am,"DAVIS, JORDAN",Slow Dance In A Parking Lot,2017,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:36 am,"NICHOLS, JOE",Good Day For Living,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:39 am,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:45 am,"MOORE, KIP",Last Shot,2017,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:49 am,"BLOCK, PRISCILLA",My Bar,2022,C,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:53 am,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,2:56 am,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:00 am,"BRYAN, LUKE",One Margarita,2020,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:03 am,"ANDRESS, INGRID",Wishful Drinking w/Sam Hunt,2021,R,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:06 am,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:13 am,"HOUSER, RANDY",Note To Self,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:17 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:20 am,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:23 am,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:26 am,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:29 am,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:33 am,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:36 am,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:39 am,"SMITH, NATE",Whiskey On You,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:45 am,RASCAL FLATTS,Mayberry,2002,G,c-,trio,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:50 am,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:53 am,"DEAN, JACKSON",Don't Come Lookin',2021,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,3:56 am,"PEARCE, CARLY/BRICE, LEE",I Hope You're Happy Now,2019,G,c-,solo,male-female,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:02 am,"UNDERWOOD, CARRIE",Something In The Water,2014,G,c-,solo,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:06 am,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:09 am,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:20 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:23 am,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:28 am,"ALDEAN, JASON",She's Country,2008,G,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:34 am,"URBAN, KEITH",Brown Eyes Baby,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:44 am,"GREEN, RILEY",I Wish Grandpas Never Died,2019,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:51 am,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,4:57 am,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:06 am,"ALLAN, GARY",Watching Airplanes,2007,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:09 am,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:22 am,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:28 am,PARMALEE,Take My Name,2021,R,c-,group,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:33 am,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:35 am,ZAC BROWN BAND,Chicken Fried,2008,G,c-,group,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:40 am,HARDY,wait in the truck f/La. Wilson,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:51 am,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:54 am,"JONES, GEORGE",Finally Friday,1993,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",OVN,Cumulus,WKDF-FM,5:57 am,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:06 am,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:08 am,"MORRIS, MAREN",My Church,2015,G,c-,solo,women,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:18 am,"CHESNEY, KENNY",I Go Back,2004,G,c-,solo,men,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:25 am,"SWINDELL, COLE",She Had Me At Heads Carolina,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:29 am,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:32 am,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:37 am,"COMBS, LUKE",The Kind Of Love We Make,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:49 am,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:51 am,"UNDERWOOD, CARRIE",Undo It,2009,G,c-,solo,women,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,6:57 am,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:06 am,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:08 am,"BRICE, LEE",Memory I Don't Mess With,2020,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:18 am,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:23 am,"ANDRESS, INGRID",Wishful Drinking w/Sam Hunt,2021,R,c-,solo,women,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:29 am,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:33 am,"ANDRESS, INGRID",More Hearts Than Mine,2019,G,c-,solo,women,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:48 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:53 am,"BENTLEY, DIERKS",Drunk On A Plane,2014,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,7:57 am,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:06 am,"ELDREDGE, BRETT",Wanna Be That Song,2015,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:09 am,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:20 am,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:26 am,"WILSON, TIM",Ricky Tidwell's Momma,1999,G,c-,solo,men,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:28 am,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:31 am,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:34 am,HARDY,wait in the truck f/La. Wilson,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:44 am,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:52 am,"CHESNEY, KENNY",The Boys Of Fall,2010,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,8:55 am,"BRYAN, LUKE",Country On,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:07 am,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:10 am,"ALDEAN, JASON",Dirt Road Anthem,2010,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:14 am,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:18 am,"CHESNEY, KENNY/UNCLE KRACKER",When The Sun Goes Down,2004,G,c-,collab,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:22 am,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:31 am,OLD DOMINION,Song For Another Time,2015,G,c-,group,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:34 am,"LYNCH, DUSTIN",Thinking 'Bout You f/M. Porter,2020,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:37 am,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:40 am,"MOORE, JUSTIN",With A Woman You Love,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:43 am,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:46 am,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,X
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:50 am,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",AMD,Cumulus,WKDF-FM,9:53 am,"HUNT, SAM",23,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:05 am,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:09 am,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:11 am,PARMALEE,Take My Name,2021,R,c-,group,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:14 am,LITTLE BIG TOWN,Girl Crush,2014,G,c-,group,male-female,white,X
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:17 am,"YOUNG, CHRIS",At The End Of A Bar w/Tenpenny,2021,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:20 am,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:23 am,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:35 am,"BRYAN, LUKE",Country On,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:39 am,"CHURCH, ERIC",Drink In My Hand,2011,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:42 am,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,X
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:45 am,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,X
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:49 am,"HUNT, SAM",Take Your Time,2014,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,10:53 am,HARDY,wait in the truck f/La. Wilson,2022,C,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,11:06 am,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,11:09 am,"WALLEN, MORGAN",You Proof,2022,R,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,11:12 am,"STAPLETON, CHRIS",Tennessee Whiskey,2015,G,c-,solo,men,white,B2Bman
26/8/2022,"Friday, regular",MID,Cumulus,WKDF-FM,11:15 am,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,B2Bman
